Id,Sales
4896,966.9477
4897,1569.7626
4898,626.8984
4899,-141.92935
4900,1183.3657
4901,293.63992
4902,2110.2878
4903,540.16425
4904,477.57263
4905,2090.717
4906,-686.13745
4907,1287.9053
4908,463.26318
4909,-73.35755
4910,1456.5774
4911,-43.333588
4912,-123.9912
4913,183.70595
4914,2359.2085
4915,1187.7953
4916,-553.4322
4917,-557.6127
4918,1215.2164
4919,-611.5693
4920,1084.2445
4921,-1141.6447
4922,1643.9119
4923,691.5483
4924,45.749405
4925,-420.29312
4926,-1707.4613
4927,3627.2422
4928,-1404.3424
4929,1532.7109
4930,-1237.3275
4931,1889.4865
4932,337.73114
4933,1609.9839
4934,809.62805
4935,2179.1555
4936,-658.9617
4937,19.234888
4938,-849.5523
4939,865.53564
4940,2712.486
4941,249.57831
4942,1940.0842
4943,1414.6924
4944,257.01517
4945,-716.7481
4946,-692.90533
4947,-830.49335
4948,2241.3318
4949,1317.266
4950,640.9533
4951,2189.2869
4952,2675.3381
4953,199.84563
4954,1003.41785
4955,-300.30518
4956,-25.907503
4957,-2612.1453
4958,-421.92316
4959,-857.43665
4960,852.8141
4961,-1056.7145
4962,851.9593
4963,478.2157
4964,-959.8591
4965,122.39713
4966,1908.9075
4967,863.6181
4968,2109.7566
4969,581.3337
4970,-634.75726
4971,1250.2871
4972,1467.2775
4973,1589.0009
4974,552.1177
4975,-889.36566
4976,1315.436
4977,2348.926
4978,1566.6486
4979,-564.0282
4980,-127.85634
4981,1512.4083
4982,-1144.0656
4983,285.52948
4984,45.0327
4985,2093.9883
4986,757.76355
4987,-1045.5531
4988,3203.2864
4989,1093.8741
4990,-1467.331
4991,-1270.2832
4992,1441.094
4993,1949.9055
4994,-800.5721
4995,2547.7524
4996,1196.0415
4997,-187.78203
4998,1066.484
4999,-338.90002
5000,1585.4788
5001,-829.4887
5002,-1151.8566
5003,-748.0047
5004,-1137.8004
5005,1255.1211
5006,1349.1854
5007,728.9879
5008,1345.2126
5009,-52.404526
5010,1181.1774
5011,1131.9185
5012,1919.9551
5013,-459.72913
5014,-643.1984
5015,2432.8418
5016,-1865.6782
5017,-866.12384
5018,1458.8958
5019,1818.2705
5020,1160.7244
5021,851.8343
5022,-898.5521
5023,848.3821
5024,728.2305
5025,-117.249695
5026,1568.545
5027,29.98701
5028,-423.74994
5029,-1101.546
5030,-75.45573
5031,-1250.3921
5032,67.66446
5033,-34.17602
5034,-383.2341
5035,-1376.2802
5036,-389.8727
5037,-470.82288
5038,991.6788
5039,1223.6265
5040,2065.788
5041,-105.67362
5042,385.025
5043,-736.3717
5044,2083.1016
5045,-1179.2104
5046,-1083.4338
5047,687.01385
5048,497.09042
5049,1727.5673
5050,-991.988
5051,1008.6432
5052,407.1294
5053,1697.7977
5054,156.50586
5055,-298.33243
5056,2087.8792
5057,1466.9088
5058,2139.143
5059,-932.0973
5060,-3389.1228
5061,217.04211
5062,-308.86246
5063,1189.3246
5064,2374.9797
5065,612.6596
5066,1416.7391
5067,402.11105
5068,221.29579
5069,677.697
5070,-962.38477
5071,165.25592
5072,1217.7946
5073,815.89136
5074,1186.3816
5075,2310.8352
5076,-200.25166
5077,1677.0581
5078,-767.2863
5079,1345.9874
5080,-673.3268
5081,-613.3528
5082,482.79068
5083,38.18664
5084,1237.8481
5085,-760.9891
5086,-607.62683
5087,-667.2668
5088,-1211.1573
5089,1521.5204
5090,1547.0271
5091,-989.91205
5092,1526.8677
5093,-316.43307
5094,1811.3606
5095,478.88065
5096,-8.49647
5097,733.7764
5098,-755.9137
5099,1411.4867
5100,936.75024
5101,1343.033
5102,1392.8176
5103,-388.6193
5104,-1687.0243
5105,-390.543
5106,-68.957954
5107,-670.075
5108,-7.95969
5109,-665.75104
5110,1811.6794
5111,1597.9756
5112,850.86304
5113,-1518.83
5114,1010.54865
5115,-1026.6049
5116,1794.1641
5117,198.98308
5118,3658.8784
5119,2105.2273
5120,823.4936
5121,-2821.1997
5122,535.9475
5123,-639.9543
5124,115.25069
5125,1446.4292
5126,1019.35095
5127,1658.5627
5128,686.6309
5129,-1059.0613
5130,631.2366
5131,-261.5376
5132,-811.52545
5133,460.16058
5134,550.3507
5135,2935.699
5136,1804.8661
5137,560.226
5138,717.00397
5139,784.7721
5140,729.1231
5141,629.1557
5142,656.99133
5143,738.85474
5144,316.58792
5145,210.21086
5146,716.28204
5147,696.2056
5148,781.3956
5149,812.0162
5150,879.9558
5151,128.77959
5152,646.57086
5153,464.29514
5154,1062.6907
5155,1089.4476
5156,479.76395
5157,349.57687
5158,4.0517297
5159,586.33453
5160,555.54364
5161,682.2267
5162,658.4314
5163,1059.3635
5164,239.15544
5165,337.62756
5166,369.84692
5167,542.39795
5168,670.6792
5169,841.73846
5170,430.21872
5171,259.6637
5172,569.3406
5173,572.013
5174,609.03296
5175,371.74527
5176,719.4069
5177,-62.955612
5178,723.9427
5179,609.3435
5180,402.6989
5181,352.20084
5182,666.0968
5183,413.5787
5184,977.58264
5185,628.54803
5186,625.5869
5187,824.052
5188,1235.7382
5189,546.1714
5190,920.4866
5191,406.33304
5192,651.4478
5193,562.16364
5194,777.1553
5195,894.8669
5196,534.1252
5197,527.7532
5198,515.44385
5199,765.4226
5200,1184.0618
5201,540.46643
5202,838.80383
5203,361.551
5204,810.95685
5205,653.56415
5206,450.34778
5207,83.97936
5208,1183.0438
5209,548.01935
5210,432.72446
5211,384.66263
5212,1006.00977
5213,636.62445
5214,331.99515
5215,660.3763
5216,752.7699
5217,1285.7847
5218,692.35956
5219,775.67303
5220,577.32275
5221,771.2708
5222,712.2423
5223,738.7302
5224,686.35767
5225,304.46143
5226,594.3604
5227,526.609
5228,247.57617
5229,745.7338
5230,14.303288
5231,271.9482
5232,431.21548
5233,1136.4574
5234,625.16394
5235,365.33664
5236,571.4628
5237,480.47537
5238,301.61014
5239,1271.6549
5240,981.29474
5241,661.0135
5242,435.72073
5243,708.43994
5244,495.2726
5245,1250.469
5246,749.90967
5247,739.28766
5248,538.96094
5249,680.7432
5250,649.6083
5251,579.3938
5252,566.50006
5253,707.56946
5254,519.4386
5255,688.3922
5256,758.4546
5257,414.88873
5258,532.892
5259,771.2947
5260,626.68536
5261,574.2522
5262,616.55646
5263,349.3471
5264,709.985
5265,29.450596
5266,352.15802
5267,591.0366
5268,752.6905
5269,725.10974
5270,497.3021
5271,644.63654
5272,326.88162
5273,519.2148
5274,644.4703
5275,344.59415
5276,719.6393
5277,602.20355
5278,289.83542
5279,729.69867
5280,216.03304
5281,754.68176
5282,748.79767
5283,380.55658
5284,771.7157
5285,312.07367
5286,540.22284
5287,582.67896
5288,515.1351
5289,795.0198
5290,854.1447
5291,582.9024
5292,556.5099
5293,732.1167
5294,677.18713
5295,442.51706
5296,234.74734
5297,347.628
5298,675.26355
5299,426.9684
5300,744.0602
5301,289.07788
5302,454.79877
5303,613.202
5304,739.44336
5305,553.71765
5306,579.9092
5307,656.5066
5308,469.16238
5309,737.81555
5310,826.9814
5311,822.86804
5312,1035.7035
5313,781.36224
5314,323.3691
5315,805.3052
5316,128.12704
5317,453.42715
5318,806.11206
5319,455.2816
5320,597.74945
5321,311.54343
5322,335.43604
5323,226.94617
5324,844.90643
5325,725.1777
5326,485.26724
5327,691.6874
5328,743.44403
5329,269.45844
5330,951.1032
5331,564.6851
5332,341.5835
5333,262.61575
5334,507.42255
5335,413.10275
5336,830.2325
5337,-600.1501
5338,-986.55615
5339,329.3043
5340,543.6583
5341,811.1495
5342,495.33478
5343,383.25815
5344,614.0814
5345,475.44565
5346,-4067.2898
5347,75.11056
5348,753.2347
5349,722.27997
5350,43.606262
5351,645.9451
5352,623.42004
5353,663.4298
5354,272.4798
5355,436.73788
5356,749.04535
5357,459.86606
5358,548.19147
5359,620.2509
5360,636.8022
5361,322.21033
5362,685.20105
5363,665.6583
5364,1041.9624
5365,193.0914
5366,562.2317
5367,785.4578
5368,246.14508
5369,635.7648
5370,641.9252
5371,361.94833
5372,712.6682
5373,713.3092
5374,316.014
5375,-82.99928
5376,714.80597
5377,507.57184
5378,553.5799
5379,759.4948
5380,611.054
5381,534.476
5382,1122.5126
5383,807.531
5384,683.9889
5385,651.5806
5386,503.99362
5387,684.76843
5388,1112.3191
5389,324.3356
5390,619.9848
5391,675.61597
5392,561.89124
5393,-890.1644
5394,490.3439
5395,425.38947
5396,581.2323
5397,692.11145
5398,650.3353
5399,553.4357
5400,1130.8391
5401,624.43414
5402,287.2585
5403,544.49365
5404,863.87585
5405,508.9339
5406,1293.8346
5407,557.5095
5408,442.68292
5409,719.7264
5410,-214.04448
5411,495.82684
5412,755.2027
5413,563.8532
5414,572.2916
5415,754.1279
5416,676.1558
5417,713.57404
5418,354.69852
5419,288.03394
5420,163.90533
5421,433.60214
5422,778.0045
5423,225.50554
5424,787.24164
5425,427.93143
5426,739.316
5427,546.8524
5428,488.82803
5429,601.7784
5430,1388.0554
5431,370.718
5432,-244.21503
5433,728.1077
5434,564.5414
5435,758.72144
5436,864.91406
5437,623.8481
5438,524.6547
5439,867.9465
5440,729.5554
5441,424.1928
5442,310.4775
5443,645.4457
5444,800.41187
5445,740.3438
5446,252.25253
5447,422.04837
5448,432.29547
5449,356.07697
5450,399.4646
5451,258.91324
5452,621.6697
5453,1160.3549
5454,833.5556
5455,554.64185
5456,639.17633
5457,785.90955
5458,520.25885
5459,880.4927
5460,469.17456
5461,1107.5864
5462,591.69995
5463,643.32043
5464,602.98505
5465,512.57806
5466,295.41446
5467,433.99
5468,415.96295
5469,817.01184
5470,955.94904
5471,750.70325
5472,443.807
5473,1412.0876
5474,560.56134
5475,735.7424
5476,600.7172
5477,213.15
5478,1021.6916
5479,551.5188
5480,649.3813
5481,1014.4683
5482,721.4137
5483,512.33514
5484,536.5323
5485,365.7225
5486,508.537
5487,833.303
5488,522.42126
5489,438.68637
5490,555.42706
5491,575.1534
5492,219.76651
5493,642.69604
5494,438.09494
5495,1001.9442
5496,928.30493
5497,640.0412
5498,763.19525
5499,686.6949
5500,653.6494
5501,508.9301
5502,534.6607
5503,567.26886
5504,336.13663
5505,657.0983
5506,418.7111
5507,471.12045
5508,547.0564
5509,390.52524
5510,853.4856
5511,373.53476
5512,634.94403
5513,644.83527
5514,312.93817
5515,1057.7498
5516,822.4045
5517,497.05536
5518,593.1737
5519,776.2271
5520,944.3579
5521,697.921
5522,452.46896
5523,449.64606
5524,877.76935
5525,634.3646
5526,492.4662
5527,992.47473
5528,713.2489
5529,-139.03806
5530,512.8112
5531,1016.8057
5532,301.80002
5533,805.82574
5534,245.66985
5535,331.06842
5536,554.35626
5537,472.79486
5538,1184.1223
5539,377.53046
5540,1130.2019
5541,1049.14
5542,771.36273
5543,-32.234585
5544,684.5089
5545,962.34296
5546,1054.1339
5547,622.25757
5548,682.78656
5549,1292.6204
5550,571.57104
5551,589.6766
5552,1219.5435
5553,309.69806
5554,439.7984
5555,685.0431
5556,412.01578
5557,723.0795
5558,726.41504
5559,526.1778
5560,696.6058
5561,442.80026
5562,739.40875
5563,389.99655
5564,902.0271
5565,656.2111
5566,53.7904
5567,315.0442
5568,396.47565
5569,912.55554
5570,-536.7109
5571,316.85995
5572,544.85645
5573,559.4125
5574,528.2293
5575,533.15485
5576,393.00513
5577,484.98474
5578,706.5608
5579,595.3527
5580,480.64636
5581,565.4039
5582,381.30896
5583,554.7567
5584,-1.3285522
5585,364.92142
5586,945.63165
5587,541.57495
5588,566.88635
5589,364.8336
5590,171.07289
5591,948.833
5592,831.12085
5593,783.4982
5594,599.2739
5595,440.36743
5596,910.16797
5597,709.06445
5598,852.6804
5599,536.71814
5600,449.1502
5601,626.98676
5602,418.87268
5603,585.96387
5604,493.77533
5605,418.6802
5606,740.9233
5607,463.8874
5608,673.16907
5609,735.331
5610,581.1427
5611,1245.6111
5612,522.1441
5613,512.3118
5614,771.94727
5615,544.7332
5616,-2915.6265
5617,1318.6094
5618,762.1739
5619,542.9102
5620,391.88354
5621,715.07947
5622,-128.25865
5623,565.4211
5624,658.75494
5625,985.4103
5626,74.68378
5627,1258.7262
5628,688.2282
5629,677.24634
5630,703.902
5631,448.8391
5632,307.63248
5633,834.65216
5634,1643.9348
5635,332.74918
5636,746.66534
5637,708.9393
5638,670.21423
5639,611.86566
5640,654.093
5641,347.6272
5642,325.97458
5643,299.95322
5644,596.1151
5645,583.22784
5646,591.9201
5647,732.28107
5648,205.01668
5649,789.1614
5650,610.31024
5651,234.62994
5652,423.55466
5653,474.0579
5654,595.6388
5655,590.8742
5656,607.052
5657,1415.3552
5658,355.32675
5659,-607.6539
5660,18.092686
5661,472.4289
5662,376.60947
5663,557.16376
5664,338.979
5665,191.73526
5666,674.39496
5667,670.9278
5668,565.41705
5669,921.0401
5670,459.44968
5671,0.5356789
5672,607.1905
5673,590.07214
5674,716.2015
5675,1027.5779
5676,723.8314
5677,687.9786
5678,253.27226
5679,434.42432
5680,509.23062
5681,758.3136
5682,478.75848
5683,926.8743
5684,324.6716
5685,703.95636
5686,830.9815
5687,475.30664
5688,500.5267
5689,505.322
5690,324.9626
5691,782.87555
5692,541.1871
5693,589.35864
5694,961.85876
5695,788.9117
5696,431.78445
5697,836.43274
5698,757.11926
5699,651.03735
5700,520.29865
5701,880.1224
5702,796.07153
5703,388.02145
5704,-230.93231
5705,582.37744
5706,473.1435
5707,477.19144
5708,815.96075
5709,768.2304
5710,428.74026
5711,507.24243
5712,534.4618
5713,903.0098
5714,345.21448
5715,464.17114
5716,705.9518
5717,481.95914
5718,396.78674
5719,312.74573
5720,712.5201
5721,1489.8687
5722,709.20465
5723,784.8803
5724,698.4877
5725,382.50278
5726,620.3172
5727,768.47455
5728,962.3694
5729,593.2146
5730,831.8672
5731,585.9312
5732,-197.6451
5733,321.93845
5734,853.6499
5735,459.1292
5736,775.5064
5737,667.0417
5738,1042.4468
5739,456.02075
5740,350.1207
5741,438.36917
5742,525.46313
5743,453.2378
5744,283.7621
5745,672.9568
5746,593.5493
5747,639.46875
5748,556.931
5749,268.63052
5750,143.17905
5751,663.38403
5752,399.07224
5753,914.19617
5754,121.7561
5755,644.35
5756,435.67105
5757,529.51544
5758,379.12952
5759,471.0198
5760,258.3376
5761,801.3396
5762,648.0258
5763,607.8152
5764,489.1054
5765,784.86255
5766,745.4884
5767,680.5824
5768,274.91165
5769,667.0567
5770,1060.3281
5771,204.18294
5772,745.4543
5773,713.5881
5774,403.03024
5775,1056.642
5776,471.99725
5777,514.866
5778,403.32648
5779,436.4736
5780,558.0489
5781,897.8448
5782,711.2342
5783,1864.4554
5784,489.72055
5785,500.72546
5786,1219.3641
5787,559.74963
5788,689.9496
5789,644.0091
5790,371.53165
5791,532.3577
5792,544.7309
5793,840.9402
5794,623.61163
5795,616.16187
5796,547.0625
5797,586.3607
5798,832.43823
5799,548.2752
5800,506.20322
5801,747.53577
5802,450.91418
5803,670.98553
5804,591.9493
5805,561.9962
5806,194.12831
5807,989.6996
5808,645.753
5809,643.4366
5810,483.97882
5811,447.37024
5812,681.7318
5813,498.74512
5814,836.0735
5815,404.65057
5816,460.23337
5817,705.8931
5818,566.5663
5819,686.6723
5820,749.55255
5821,756.022
5822,914.94714
5823,498.04578
5824,762.7621
5825,680.9091
5826,751.645
5827,855.1123
5828,765.37885
5829,244.92555
5830,686.83124
5831,622.75543
5832,487.42398
5833,1535.0908
5834,421.357
5835,-305.9214
5836,821.27594
5837,703.73065
5838,443.7287
5839,736.1403
5840,861.91974
5841,495.46295
5842,294.6044
5843,872.8084
5844,671.9349
5845,630.92816
5846,943.33167
5847,605.2172
5848,546.4592
5849,718.00134
5850,595.3653
5851,769.82825
5852,533.1395
5853,568.9881
5854,260.96515
5855,747.865
5856,584.441
5857,252.31793
5858,1306.9155
5859,989.99304
5860,779.1309
5861,650.10864
5862,392.46143
5863,731.36804
5864,427.9263
5865,461.71658
5866,407.55133
5867,793.7304
5868,616.8874
5869,729.25885
5870,559.3635
5871,553.8441
5872,-546.7883
5873,691.10583
5874,446.85364
5875,748.0673
5876,151.0586
5877,346.9177
5878,396.83084
5879,319.3202
5880,681.73047
5881,507.92758
5882,598.2922
5883,503.4577
5884,736.06903
5885,881.80853
5886,581.015
5887,584.89343
5888,459.10144
5889,1084.712
5890,1119.9552
5891,634.7432
5892,339.50146
5893,616.11804
5894,-412.8528
5895,189.83383
5896,898.1521
5897,-56.48562
5898,581.7082
5899,761.6077
5900,487.09857
5901,740.43396
5902,474.2255
5903,300.1148
5904,503.9097
5905,635.955
5906,587.76776
5907,356.76767
5908,728.86633
5909,330.9657
5910,426.81046
5911,691.76385
5912,527.7413
5913,412.6764
5914,557.9414
5915,506.13034
5916,1354.1976
5917,763.0207
5918,276.69568
5919,192.78813
5920,513.59894
5921,427.67786
5922,502.66812
5923,832.54114
5924,1088.9105
5925,516.84546
5926,319.98038
5927,319.37637
5928,490.56763
5929,601.5785
5930,578.8013
5931,627.94855
5932,783.0676
5933,497.16507
5934,605.54736
5935,273.21622
5936,512.4135
5937,528.77655
5938,405.3543
5939,540.6484
5940,777.29834
5941,696.96857
5942,712.56946
5943,520.02765
5944,624.4089
5945,360.28656
5946,538.2173
5947,950.6109
5948,662.48694
5949,972.56415
5950,603.7792
5951,332.298
5952,491.8413
5953,833.43744
5954,699.6858
5955,969.06116
5956,705.11316
5957,377.222
5958,363.01328
5959,621.6302
5960,830.75507
5961,758.66473
5962,485.62283
5963,538.1744
5964,283.23285
5965,582.0778
5966,953.1247
5967,443.45505
5968,597.2907
5969,-170.61252
5970,597.3497
5971,572.93085
5972,796.21
5973,672.20447
5974,1474.2402
5975,330.28278
5976,503.20908
5977,-440.3374
5978,-82.90201
5979,401.62473
5980,569.73987
5981,614.3447
5982,296.199
5983,406.69498
5984,155.3757
5985,726.2436
5986,231.53505
5987,489.07892
5988,381.5177
5989,239.42555
5990,765.10236
5991,1455.0001
5992,385.68518
5993,-1.9041196
5994,-27.548801
5995,382.14594
5996,418.16458
5997,3.0531743
5998,218.07957
5999,410.44693
6000,-366.31116
6001,-505.388
6002,317.45743
6003,-150.17291
6004,506.54538
6005,248.78445
6006,802.3116
6007,-657.46735
6008,170.21988
6009,-245.33618
6010,-44.493286
6011,543.2831
6012,-515.87415
6013,-405.32077
6014,-438.7049
6015,-59.452164
6016,179.10808
6017,-22.855677
6018,-556.10144
6019,330.10733
6020,-640.1054
6021,-89.510506
6022,-237.36157
6023,-118.418205
6024,-5.231985
6025,96.15981
6026,-355.30002
6027,-535.3896
6028,23.736279
6029,199.80103
6030,-185.28728
6031,-262.88144
6032,-321.9702
6033,-825.2758
6034,315.16336
6035,-413.74603
6036,-276.24197
6037,-171.99405
6038,457.30585
6039,-623.8286
6040,-401.56894
6041,-58.383743
6042,156.00725
6043,-66.204926
6044,112.55235
6045,-158.04108
6046,-263.86618
6047,-69.50233
6048,435.26654
6049,77.03499
6050,175.64757
6051,-28.58541
6052,-578.6146
6053,12.231296
6054,-451.36176
6055,-129.53496
6056,154.35182
6057,144.50821
6058,171.48279
6059,-113.79042
6060,444.94046
6061,-9.623134
6062,-87.82198
6063,-713.304
6064,351.17694
6065,-198.0205
6066,-260.43713
6067,-320.3338
6068,254.81445
6069,-93.290726
6070,-424.30618
6071,209.4657
6072,174.8938
6073,21.774897
6074,227.14537
6075,555.1393
6076,-500.33002
6077,346.12814
6078,-43.61758
6079,-417.17557
6080,356.99783
6081,-601.3443
6082,239.83606
6083,-296.26117
6084,-450.6495
6085,378.16138
6086,-588.21893
6087,-474.99478
6088,-398.08496
6089,93.46172
6090,212.42973
6091,-278.869
6092,-106.44717
6093,-358.80457
6094,-392.31595
6095,296.17392
6096,320.87732
6097,193.18573
6098,-90.30142
6099,376.4871
6100,-201.56885
6101,417.971
6102,232.7768
6103,-321.36685
6104,-349.0992
6105,38.27076
6106,-156.10062
6107,162.19998
6108,-200.42273
6109,-25.25167
6110,-489.70648
6111,151.18124
6112,-297.88226
6113,-498.33142
6114,-148.30157
6115,123.3257
6116,-618.7262
6117,-6.6640515
6118,237.54657
6119,-247.53947
6120,347.09964
6121,-600.42096
6122,-262.8189
6123,14.909201
6124,147.95874
6125,149.20824
6126,-195.3848
6127,301.88495
6128,-323.23734
6129,-198.8377
6130,12.883335
6131,-401.20053
6132,497.35696
6133,-7.834274
6134,-186.29562
6135,381.96906
6136,-475.037
6137,-80.54101
6138,169.64394
6139,-163.15033
6140,-627.7802
6141,-90.38891
6142,-59.72025
6143,-358.23267
6144,-257.34857
6145,-396.95694
6146,317.4453
6147,-301.2434
6148,-114.213776
6149,271.0861
6150,291.44336
6151,-211.94618
6152,-326.60263
6153,-104.67323
6154,260.53317
6155,-496.12936
6156,-677.3928
6157,-550.9968
6158,-255.29617
6159,179.45795
6160,607.6004
6161,228.73038
6162,186.18086
6163,-36.862984
6164,-243.52077
6165,237.96295
6166,318.35327
6167,-174.60686
6168,-183.48485
6169,106.902824
6170,-421.06482
6171,300.52243
6172,-861.8827
6173,-228.96274
6174,158.44736
6175,-256.43823
6176,-96.70632
6177,-370.34332
6178,-260.304
6179,-553.35583
6180,315.0024
6181,129.3051
6182,-595.8952
6183,135.54807
6184,177.90378
6185,-718.48804
6186,-219.80579
6187,-643.2391
6188,-206.52956
6189,-321.45105
6190,-338.5973
6191,-557.3966
6192,364.84692
6193,-882.88837
6194,-1176.8105
6195,-445.04666
6196,149.792
6197,-321.7079
6198,-5.35165
6199,-491.48752
6200,37.753742
6201,-134.89908
6202,-767.9704
6203,-667.8206
6204,-160.49568
6205,414.8858
6206,-1072.2513
6207,-80.39088
6208,-111.59595
6209,10.188422
6210,-465.77026
6211,-291.12253
6212,-118.09531
6213,-268.50497
6214,-142.93427
6215,215.6271
6216,379.47977
6217,-156.66786
6218,209.76627
6219,79.99499
6220,-140.89212
6221,-520.73413
6222,-191.30406
6223,284.76266
6224,-446.3593
6225,108.23511
6226,149.07892
6227,-329.433
6228,367.6965
6229,-237.77342
6230,-321.54147
6231,-937.4417
6232,279.09875
6233,-174.59476
6234,99.6799
6235,475.20908
6236,-468.91534
6237,-357.73773
6238,300.3534
6239,146.11751
6240,-91.698494
6241,241.62454
6242,-382.37125
6243,433.56714
6244,183.84311
6245,-311.23975
6246,256.39926
6247,42.51539
6248,-60.24993
6249,-1660.8291
6250,-291.8754
6251,-312.24344
6252,-204.2115
6253,234.67038
6254,87.19796
6255,27.016914
6256,-78.70822
6257,-289.04883
6258,-364.44376
6259,152.5065
6260,485.0601
6261,-267.38626
6262,505.918
6263,-486.43735
6264,-293.71713
6265,-189.86882
6266,-629.46985
6267,-588.1657
6268,502.17648
6269,-109.57436
6270,-380.3942
6271,40.486217
6272,52.707603
6273,336.44406
6274,-343.1913
6275,-460.8684
6276,-992.60626
6277,-383.5799
6278,-420.6843
6279,-520.9715
6280,-303.36386
6281,-199.54102
6282,69.19062
6283,19.260338
6284,98.11912
6285,-776.80566
6286,80.453766
6287,-555.1469
6288,-1066.4266
6289,-240.37767
6290,-174.71454
6291,451.71683
6292,267.42957
6293,259.0349
6294,-144.20103
6295,-361.74933
6296,365.08624
6297,-105.42769
6298,-429.95834
6299,88.23738
6300,546.9522
6301,480.4535
6302,-301.09464
6303,-338.14716
6304,-159.12186
6305,-282.37598
6306,-218.13757
6307,-420.63193
6308,-570.1346
6309,-461.11264
6310,610.2503
6311,-273.996
6312,-57.993546
6313,6.5529513
6314,6.1935887
6315,-36.691315
6316,-91.39995
6317,-614.29626
6318,150.35008
6319,-50.83138
6320,297.0418
6321,133.58821
6322,-465.806
6323,-270.08447
6324,-360.6803
6325,12.679611
6326,114.93617
6327,743.0424
6328,-134.62134
6329,-256.53186
6330,258.4886
6331,189.93599
6332,-205.65215
6333,-540.48267
6334,-367.7496
6335,129.25854
6336,200.50043
6337,365.65607
6338,151.33206
6339,-494.22122
6340,-33.90757
6341,-108.11538
6342,-39.426605
6343,-285.23743
6344,98.84959
6345,-261.95752
6346,-554.34766
6347,-150.94817
6348,-392.41235
6349,402.66446
6350,-476.0343
6351,179.56538
6352,57.324375
6353,-610.6268
6354,-358.8053
6355,-240.1091
6356,113.40181
6357,125.62644
6358,-132.97685
6359,-258.53705
6360,-345.04968
6361,-601.52637
6362,-296.2591
6363,53.25356
6364,-475.81726
6365,-79.11751
6366,8.150567
6367,-459.72607
6368,-22.991737
6369,-474.57544
6370,-383.32025
6371,322.74716
6372,243.42178
6373,-102.21092
6374,-54.111404
6375,336.19055
6376,-34.653214
6377,195.66953
6378,-17.858738
6379,-167.8951
6380,-460.02243
6381,-245.23145
6382,-83.69672
6383,493.0214
6384,252.53065
6385,-611.1758
6386,-27.48334
6387,-379.3231
6388,-275.9176
6389,384.6561
6390,-704.32446
6391,-442.97186
6392,184.5573
6393,-358.87112
6394,-112.75711
6395,-406.84952
6396,4.7902765
6397,-249.14099
6398,-125.11003
6399,-415.25787
6400,371.2381
6401,501.8535
6402,253.27202
6403,-625.3151
6404,418.25317
6405,416.32703
6406,60.710976
6407,349.5072
6408,-31.990604
6409,-324.18097
6410,-181.90704
6411,162.36798
6412,51.51664
6413,-363.7365
6414,179.8706
6415,2.2910125
6416,184.3783
6417,-370.78638
6418,441.456
6419,-543.8154
6420,-712.8727
6421,361.2189
6422,-538.33875
6423,-121.14175
6424,13.86574
6425,239.38095
6426,-935.84814
6427,-234.4841
6428,-140.74408
6429,26.23383
6430,-28.42084
6431,93.840355
6432,-350.62878
6433,56.23901
6434,-489.93063
6435,-331.73123
6436,36.435894
6437,-265.81445
6438,-218.2625
6439,95.84719
6440,-898.8891
6441,-484.5358
6442,598.9208
6443,104.347275
6444,0.83386296
6445,-248.36513
6446,-292.9377
6447,-461.2208
6448,-618.5178
6449,235.24919
6450,140.16301
6451,-326.10895
6452,181.65402
6453,461.72992
6454,544.79285
6455,30.61996
6456,-203.79268
6457,-371.96283
6458,-407.63113
6459,87.6779
6460,-93.86275
6461,-392.79337
6462,-340.9615
6463,44.781498
6464,179.2204
6465,-561.50665
6466,-162.59776
6467,421.4544
6468,-241.26108
6469,130.56612
6470,-127.851074
6471,13.520204
6472,-3101.8726
6473,598.65784
6474,389.49097
6475,-7.87869
6476,-359.4161
6477,332.51224
6478,-818.64417
6479,105.99524
6480,-91.34195
6481,-276.73666
6482,-702.98944
6483,286.93677
6484,-37.405758
6485,251.62656
6486,-384.03946
6487,-17.331379
6488,-68.26542
6489,-105.16045
6490,201.45866
6491,-583.6703
6492,317.05667
6493,51.124546
6494,-30.218998
6495,-44.33508
6496,-104.53534
6497,-689.0999
6498,-77.186714
6499,-353.07678
6500,62.697807
6501,224.477
6502,156.41214
6503,38.124363
6504,-664.0017
6505,350.40775
6506,98.84415
6507,-759.49146
6508,-412.33624
6509,-204.05673
6510,65.5048
6511,68.362206
6512,-106.18312
6513,624.86237
6514,-6.872548
6515,-854.3771
6516,-745.95374
6517,-201.16812
6518,-311.32416
6519,193.53635
6520,-706.9483
6521,-233.35634
6522,-100.74104
6523,-67.42017
6524,128.96355
6525,-414.85605
6526,-1.4253367
6527,-907.1712
6528,-255.65088
6529,-36.601017
6530,256.57852
6531,-273.3667
6532,-28.823517
6533,363.7259
6534,-509.49307
6535,-180.38235
6536,137.27875
6537,128.02261
6538,-425.20062
6539,456.19266
6540,-403.3398
6541,-150.70712
6542,71.84687
6543,-551.9258
6544,-130.45177
6545,-391.52405
6546,-391.6677
6547,289.99222
6548,-211.60738
6549,-119.52505
6550,-152.2783
6551,141.28374
6552,-414.61563
6553,495.9314
6554,195.93161
6555,253.44852
6556,-237.44232
6557,-263.69672
6558,-117.91177
6559,-158.92229
6560,-917.01764
6561,-7.6891584
6562,-140.66368
6563,-32.070747
6564,-97.209946
6565,-582.98193
6566,-526.58026
6567,-109.8854
6568,-290.29297
6569,231.60468
6570,-403.62296
6571,-387.0356
